t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
4.66,1.3291750615315683,-0.047105847227647824,1.3291750615315683,-0.047105847227647824,1.4404123799749453,-0.16745556027652914,0.0,0.0,SG-slack
4.67,1.3291210437549161,-0.04707968968127765,1.3291210437549161,-0.04707968968127765,1.4403583621982932,-0.16742940273015897,0.0,0.0,SG-slack
4.68,1.3290633872553042,-0.04705362474857838,1.3290633872553042,-0.04705362474857838,1.4403007056986812,-0.1674033377974597,0.0,0.0,SG-slack
4.69,1.3290021976409474,-0.04702765927722807,1.3290021976409474,-0.04702765927722807,1.4402395160843244,-0.16737737232610939,0.0,0.0,SG-slack
4.7,1.3289375874096505,-0.04700179985649189,1.3289375874096505,-0.04700179985649189,1.4401749058530275,-0.1673515129053732,0.0,0.0,SG-slack
4.71,1.3288696755150418,-0.04697605280685724,1.3288696755150418,-0.04697605280685724,1.4401069939584188,-0.16732576585573855,0.0,0.0,SG-slack
4.72,1.328798586924842,-0.04695042417054626,1.328798586924842,-0.04695042417054626,1.440035905368219,-0.16730013721942757,0.0,0.0,SG-slack
4.73,1.328724452172244,-0.046924919702817786,1.328724452172244,-0.046924919702817786,1.4399617706156211,-0.1672746327516991,0.0,0.0,SG-slack
4.74,1.3286474069016432,-0.046899544864495685,1.3286474069016432,-0.046899544864495685,1.4398847253450202,-0.167249257913377,0.0,0.0,SG-slack
4.75,1.328567591410638,-0.046874304815117146,1.328567591410638,-0.046874304815117146,1.439804909854015,-0.16722401786399846,0.0,0.0,SG-slack
4.76,1.3284851501894626,-0.0468492044071146,1.3284851501894626,-0.0468492044071146,1.4397224686328396,-0.1671989174559959,0.0,0.0,SG-slack
4.77,1.32840023145896,-0.04682424818101999,1.32840023145896,-0.04682424818101999,1.439637549902337,-0.1671739612299013,0.0,0.0,SG-slack
4.78,1.3283129867087775,-0.046799440361532774,1.3283129867087775,-0.046799440361532774,1.4395503051521545,-0.1671491534104141,0.0,0.0,SG-slack
4.79,1.3282235702368672,-0.0467747848545195,1.3282235702368672,-0.0467747848545195,1.4394608886802442,-0.1671244979034008,0.0,0.0,SG-slack
4.8,1.3281321386916192,-0.04675028524484351,1.3281321386916192,-0.04675028524484351,1.4393694571349962,-0.16709999829372482,0.0,0.0,SG-slack
4.81,1.3280388506176475,-0.046725944795339314,1.3280388506176475,-0.046725944795339314,1.4392761690610245,-0.16707565784422063,0.0,0.0,SG-slack
4.82,1.3279438660067833,-0.04670176644637353,1.3279438660067833,-0.04670176644637353,1.4391811844501603,-0.16705147949525484,0.0,0.0,SG-slack
4.83,1.3278473458547941,-0.04667775281659056,1.3278473458547941,-0.04667775281659056,1.4390846642981712,-0.16702746586547187,0.0,0.0,SG-slack
4.84,1.3277494517254962,-0.046653906204203205,1.3277494517254962,-0.046653906204203205,1.4389867701688732,-0.16700361925308452,0.0,0.0,SG-slack
4.85,1.3276503453228463,-0.04663022858937302,1.3276503453228463,-0.04663022858937302,1.4388876637662233,-0.16697994163825433,0.0,0.0,SG-slack
4.86,1.3275501880721987,-0.04660672163728913,1.3275501880721987,-0.04660672163728913,1.4387875065155757,-0.16695643468617044,0.0,0.0,SG-slack
4.87,1.3274491407115045,-0.0465833867020001,1.3274491407115045,-0.0465833867020001,1.4386864591548816,-0.16693309975088141,0.0,0.0,SG-slack
4.88,1.3273473628934853,-0.04656022483105235,1.3273473628934853,-0.04656022483105235,1.4385846813368623,-0.16690993787993366,0.0,0.0,SG-slack
4.89,1.3272450127993327,-0.046537236770896245,1.3272450127993327,-0.046537236770896245,1.4384823312427097,-0.16688694981977756,0.0,0.0,SG-slack
4.9,1.3271422467649,-0.046514422972839864,1.3271422467649,-0.046514422972839864,1.438379565208277,-0.16686413602172118,0.0,0.0,SG-slack
4.91,1.327039218920018,-0.046491783599811515,1.327039218920018,-0.046491783599811515,1.438276537363395,-0.16684149664869283,0.0,0.0,SG-slack
4.92,1.3269360808414286,-0.046469318533733345,1.3269360808414286,-0.046469318533733345,1.4381733992848056,-0.16681903158261466,0.0,0.0,SG-slack
4.93,1.3268329812203261,-0.04644702738330142,1.3268329812203261,-0.04644702738330142,1.4380702996637031,-0.16679674043218273,0.0,0.0,SG-slack
4.94,1.3267300655444887,-0.04642490949261488,1.3267300655444887,-0.04642490949261488,1.4379673839878657,-0.1667746225414962,0.0,0.0,SG-slack
4.95,1.3266274757959102,-0.04640296395009472,1.3266274757959102,-0.04640296395009472,1.4378647942392873,-0.16675267699897603,0.0,0.0,SG-slack
4.96,1.3265253501641365,-0.04638118959793075,1.3265253501641365,-0.04638118959793075,1.4377626686075136,-0.16673090264681206,0.0,0.0,SG-slack
4.97,1.326423822775803,-0.04635958504205262,1.326423822775803,-0.04635958504205262,1.43766114121918,-0.16670929809093393,0.0,0.0,SG-slack
4.98,1.3263230234406151,-0.04633814866239325,1.3263230234406151,-0.04633814866239325,1.4375603418839922,-0.16668786171127456,0.0,0.0,SG-slack
4.99,1.3262230774140906,-0.04631687862359149,1.3262230774140906,-0.04631687862359149,1.4374603958574677,-0.1666665916724728,0.0,0.0,SG-slack
5.0,1.3261241051772374,-0.04629577288594244,1.3261241051772374,-0.04629577288594244,1.4373614236206145,-0.16664548593482376,0.0,0.0,SG-slack
5.01,1.326026222233402,-0.04627482921678108,1.326026222233402,-0.04627482921678108,1.437263540676779,-0.1666245422656624,0.0,0.0,SG-slack
5.02,1.3259295389222596,-0.046254045201827965,1.3259295389222596,-0.046254045201827965,1.4371668573656367,-0.16660375825070928,0.0,0.0,SG-slack
5.03,1.3258341602513288,-0.04623341825711072,1.3258341602513288,-0.04623341825711072,1.4370714786947059,-0.16658313130599203,0.0,0.0,SG-slack
5.04,1.325740185744663,-0.04621294564073958,1.325740185744663,-0.04621294564073958,1.43697750418804,-0.1665626586896209,0.0,0.0,SG-slack
5.05,1.325647709308868,-0.04619262446498035,1.325647709308868,-0.04619262446498035,1.4368850277522451,-0.16654233751386166,0.0,0.0,SG-slack
5.06,1.3255568191167602,-0.04617245170835252,1.3255568191167602,-0.04617245170835252,1.4367941375601372,-0.16652216475723383,0.0,0.0,SG-slack
5.07,1.3254675975077443,-0.046152424227814653,1.3254675975077443,-0.046152424227814653,1.4367049159511214,-0.16650213727669597,0.0,0.0,SG-slack
5.08,1.3253801209055691,-0.04613253877107479,1.3253801209055691,-0.04613253877107479,1.4366174393489461,-0.1664822518199561,0.0,0.0,SG-slack
5.09,1.3252944597529506,-0.046112791988523,1.3252944597529506,-0.046112791988523,1.4365317781963276,-0.1664625050374043,0.0,0.0,SG-slack
5.1,1.325210678462586,-0.04609318044566996,1.325210678462586,-0.04609318044566996,1.436447996905963,-0.16644289349455127,0.0,0.0,SG-slack
5.11,1.3251288353850008,-0.04607370063501087,1.3251288353850008,-0.04607370063501087,1.4363661538283778,-0.16642341368389219,0.0,0.0,SG-slack
5.12,1.3250489827922876,-0.04605434898810093,1.3250489827922876,-0.04605434898810093,1.4362863012356646,-0.16640406203698224,0.0,0.0,SG-slack
5.13,1.3249711668777011,-0.04603512188726239,1.3249711668777011,-0.04603512188726239,1.4362084853210781,-0.1663848349361437,0.0,0.0,SG-slack
5.14,1.3248954277706342,-0.046016015677393246,1.3248954277706342,-0.046016015677393246,1.4361327462140112,-0.16636572872627456,0.0,0.0,SG-slack
5.15,1.3248217995671268,-0.04599702667728961,1.3248217995671268,-0.04599702667728961,1.4360591180105038,-0.16634673972617092,0.0,0.0,SG-slack
5.16,1.3247503103744542,-0.04597815119093701,1.3247503103744542,-0.04597815119093701,1.4359876288178313,-0.16632786423981832,0.0,0.0,SG-slack
5.17,1.3246809823705192,-0.04595938551849185,1.3246809823705192,-0.04595938551849185,1.4359183008138963,-0.16630909856737316,0.0,0.0,SG-slack
5.18,1.3246138318768124,-0.04594072596707535,1.3246138318768124,-0.04594072596707535,1.4358511503201894,-0.16629043901595666,0.0,0.0,SG-slack
5.19,1.3245488694447822,-0.045922168861091045,1.3245488694447822,-0.045922168861091045,1.4357861878881593,-0.16627188190997236,0.0,0.0,SG-slack
5.2,1.3244860999549422,-0.04590371055245204,1.3244860999549422,-0.04590371055245204,1.4357234183983192,-0.16625342360133336,0.0,0.0,SG-slack
5.21,1.3244255227286168,-0.0458853474303329,1.3244255227286168,-0.0458853474303329,1.4356628411719938,-0.16623506047921421,0.0,0.0,SG-slack
5.22,1.324367131651112,-0.045867075930603574,1.324367131651112,-0.045867075930603574,1.4356044500944891,-0.1662167889794849,0.0,0.0,SG-slack
5.23,1.3243109153063373,-0.04584889254496466,1.3243109153063373,-0.04584889254496466,1.4355482337497143,-0.16619860559384597,0.0,0.0,SG-slack
5.24,1.324256857122045,-0.04583079382962729,1.324256857122045,-0.04583079382962729,1.435494175565422,-0.1661805068785086,0.0,0.0,SG-slack
5.25,1.3242049355252496,-0.04581277641363346,1.3242049355252496,-0.04581277641363346,1.4354422539686267,-0.16616248946251477,0.0,0.0,SG-slack
5.26,1.324155124106994,-0.04579483700675316,1.324155124106994,-0.04579483700675316,1.435392442550371,-0.16614455005563447,0.0,0.0,SG-slack
5.27,1.324107391796121,-0.04577697240702616,1.324107391796121,-0.04577697240702616,1.435344710239498,-0.16612668545590747,0.0,0.0,SG-slack
5.28,1.3240617030412847,-0.04575917950783792,1.3240617030412847,-0.04575917950783792,1.4352990214846617,-0.16610889255671923,0.0,0.0,SG-slack
5.29,1.3240180180006194,-0.04574145530449186,1.3240180180006194,-0.04574145530449186,1.4352553364439964,-0.16609116835337318,0.0,0.0,SG-slack
5.3,1.3239762927384175,-0.045723796900543096,1.3239762927384175,-0.045723796900543096,1.4352136111817946,-0.1660735099494244,0.0,0.0,SG-slack
5.31,1.323936479428258,-0.045706201513462996,1.323936479428258,-0.045706201513462996,1.435173797871635,-0.1660559145623443,0.0,0.0,SG-slack
5.32,1.3238985265618248,-0.045688666480026646,1.3238985265618248,-0.045688666480026646,1.4351358450052019,-0.16603837952890796,0.0,0.0,SG-slack
5.33,1.323862379162936,-0.04567118926115163,1.323862379162936,-0.04567118926115163,1.435099697606313,-0.16602090231003294,0.0,0.0,SG-slack
5.34,1.3238279790058654,-0.0456537674463523,1.3238279790058654,-0.0456537674463523,1.4350652974492424,-0.1660034804952336,0.0,0.0,SG-slack
5.35,1.3237952648377955,-0.045636398757652546,1.3237952648377955,-0.045636398757652546,1.4350325832811726,-0.16598611180653386,0.0,0.0,SG-slack
5.36,1.3237641726042078,-0.04561908105317439,1.3237641726042078,-0.04561908105317439,1.4350014910475848,-0.1659687941020557,0.0,0.0,SG-slack
5.37,1.323734635677038,-0.04560181233020916,1.323734635677038,-0.04560181233020916,1.4349719541204151,-0.16595152537909047,0.0,0.0,SG-slack
5.38,1.323706585084644,-0.04558459072773813,1.323706585084644,-0.04558459072773813,1.434943903528021,-0.16593430377661944,0.0,0.0,SG-slack
5.39,1.3236799497432539,-0.04556741452879054,1.3236799497432539,-0.04556741452879054,1.434917268186631,-0.16591712757767185,0.0,0.0,SG-slack
5.4,1.3236546566890364,-0.045550282162054645,1.3236546566890364,-0.045550282162054645,1.4348919751324134,-0.16589999521093596,0.0,0.0,SG-slack
5.41,1.3236306313102648,-0.04553319220326385,1.3236306313102648,-0.04553319220326385,1.4348679497536418,-0.16588290525214516,0.0,0.0,SG-slack
5.42,1.3236077975791418,-0.04551614337599255,1.3236077975791418,-0.04551614337599255,1.4348451160225189,-0.16586585642487386,0.0,0.0,SG-slack
5.43,1.3235860782824098,-0.0454991345522919,1.3235860782824098,-0.0454991345522919,1.4348233967257868,-0.16584884760117322,0.0,0.0,SG-slack
5.44,1.3235653952505215,-0.04548216475263539,1.3235653952505215,-0.04548216475263539,1.4348027136938986,-0.1658318778015167,0.0,0.0,SG-slack
5.45,1.3235456695845125,-0.045465233145591394,1.3235456695845125,-0.045465233145591394,1.4347829880278895,-0.1658149461944727,0.0,0.0,SG-slack
5.46,1.3235268218801852,-0.04544833904714243,1.3235268218801852,-0.04544833904714243,1.4347641403235623,-0.16579805209602375,0.0,0.0,SG-slack
5.47,1.323508772449106,-0.04543148191955079,1.323508772449106,-0.04543148191955079,1.434746090892483,-0.1657811949684321,0.0,0.0,SG-slack
5.48,1.3234914415358474,-0.045414661369903575,1.3234914415358474,-0.045414661369903575,1.4347287599792244,-0.1657643744187849,0.0,0.0,SG-slack
5.49,1.3234747495310186,-0.04539787714826121,1.3234747495310186,-0.04539787714826121,1.4347120679743957,-0.16574759019714252,0.0,0.0,SG-slack
5.5,1.3234586171795986,-0.04538112914549186,1.3234586171795986,-0.04538112914549186,1.4346959356229756,-0.16573084219437317,0.0,0.0,SG-slack
5.51,1.3234429657841642,-0.045364417390816314,1.3234429657841642,-0.045364417390816314,1.4346802842275412,-0.16571413043969763,0.0,0.0,SG-slack
5.52,1.3234277174025284,-0.0453477420488701,1.3234277174025284,-0.0453477420488701,1.4346650358459054,-0.1656974550977514,0.0,0.0,SG-slack
5.53,1.3234127950394576,-0.045331103416669655,1.3234127950394576,-0.045331103416669655,1.4346501134828347,-0.16568081646555097,0.0,0.0,SG-slack
5.54,1.3233981228320444,-0.04531450192018169,1.3233981228320444,-0.04531450192018169,1.4346354412754214,-0.165664214969063,0.0,0.0,SG-slack
5.55,1.3233836262283136,-0.0452979381106455,1.3233836262283136,-0.0452979381106455,1.4346209446716907,-0.16564765115952682,0.0,0.0,SG-slack
5.56,1.3233692321589008,-0.04528141266051858,1.3233692321589008,-0.04528141266051858,1.4346065506022778,-0.1656311257093999,0.0,0.0,SG-slack
5.57,1.3233548692012862,-0.04526492635944834,1.3233548692012862,-0.04526492635944834,1.4345921876446632,-0.16561463940832966,0.0,0.0,SG-slack
5.58,1.3233404677365264,-0.0452484801096639,1.3233404677365264,-0.0452484801096639,1.4345777861799034,-0.1655981931585452,0.0,0.0,SG-slack
5.59,1.3233259600978746,-0.045232074921494475,1.3233259600978746,-0.045232074921494475,1.4345632785412517,-0.1655817879703758,0.0,0.0,SG-slack
5.6,1.3233112807115275,-0.04521571190844642,1.3233112807115275,-0.04521571190844642,1.4345485991549045,-0.16556542495732773,0.0,0.0,SG-slack
5.61,1.323296366228809,-0.045199392282154915,1.323296366228809,-0.045199392282154915,1.4345336846721861,-0.16554910533103623,0.0,0.0,SG-slack
5.62,1.3232811556500021,-0.04518311734733299,1.3232811556500021,-0.04518311734733299,1.4345184740933792,-0.1655328303962143,0.0,0.0,SG-slack
5.63,1.323265590439374,-0.0451668884963142,1.323265590439374,-0.0451668884963142,1.434502908882751,-0.1655166015451955,0.0,0.0,SG-slack
5.64,1.3232496146314903,-0.04515070720360834,1.3232496146314903,-0.04515070720360834,1.4344869330748673,-0.16550042025248965,0.0,0.0,SG-slack
5.65,1.32323317492842,-0.04513457502041196,1.32323317492842,-0.04513457502041196,1.434470493371797,-0.16548428806929327,0.0,0.0,SG-slack
5.66,1.3232162207882023,-0.04511849356882228,1.3232162207882023,-0.04511849356882228,1.4344535392315794,-0.1654682066177036,0.0,0.0,SG-slack
5.67,1.3231987045039597,-0.045102464536173614,1.3231987045039597,-0.045102464536173614,1.4344360229473367,-0.16545217758505493,0.0,0.0,SG-slack
5.68,1.3231805812740804,-0.04508648966908488,1.3231805812740804,-0.04508648966908488,1.4344178997174575,-0.1654362027179662,0.0,0.0,SG-slack
5.69,1.3231618092633093,-0.045070570767754725,1.3231618092633093,-0.045070570767754725,1.4343991277066863,-0.16542028381663604,0.0,0.0,SG-slack
5.7,1.3231423496546533,-0.04505470967988007,1.3231423496546533,-0.04505470967988007,1.4343796680980303,-0.16540442272876138,0.0,0.0,SG-slack
5.71,1.3231221666921715,-0.045038908294876334,1.3231221666921715,-0.045038908294876334,1.4343594851355486,-0.16538862134375765,0.0,0.0,SG-slack
5.72,1.3231012277150536,-0.0450231685378141,1.3231012277150536,-0.0450231685378141,1.4343385461584306,-0.1653728815866954,0.0,0.0,SG-slack
5.73,1.3230795031824631,-0.04500749236359436,1.3230795031824631,-0.04500749236359436,1.4343168216258402,-0.16535720541247567,0.0,0.0,SG-slack
5.74,1.3230569666898222,-0.0449918817510111,1.3230569666898222,-0.0449918817510111,1.4342942851331992,-0.1653415947998924,0.0,0.0,SG-slack
5.75,1.3230335949764067,-0.044976338696911256,1.3230335949764067,-0.044976338696911256,1.4342709134197837,-0.16532605174579257,0.0,0.0,SG-slack
5.76,1.3230093679243171,-0.04496086521041592,1.3230093679243171,-0.04496086521041592,1.4342466863676941,-0.16531057825929724,0.0,0.0,SG-slack
5.77,1.322984268549082,-0.04494546330716223,1.322984268549082,-0.04494546330716223,1.434221586992459,-0.16529517635604354,0.0,0.0,SG-slack
5.78,1.3229582829824176,-0.04493013500367049,1.3229582829824176,-0.04493013500367049,1.4341956014257946,-0.1652798480525518,0.0,0.0,SG-slack
5.79,1.3229314004466806,-0.04491488231181687,1.3229314004466806,-0.04491488231181687,1.4341687188900576,-0.16526459536069818,0.0,0.0,SG-slack
5.8,1.3229036132217753,-0.044899707233382935,1.3229036132217753,-0.044899707233382935,1.4341409316651523,-0.16524942028226425,0.0,0.0,SG-slack
5.81,1.3228749166046638,-0.04488461175476727,1.3228749166046638,-0.04488461175476727,1.4341122350480409,-0.16523432480364858,0.0,0.0,SG-slack
5.82,1.3228453088614955,-0.044869597841724534,1.3228453088614955,-0.044869597841724534,1.4340826273048726,-0.16521931089060585,0.0,0.0,SG-slack
5.83,1.3228147911729047,-0.04485466743441599,1.3228147911729047,-0.04485466743441599,1.4340521096162817,-0.1652043804832973,0.0,0.0,SG-slack
5.84,1.3227833675725744,-0.04483982244247675,1.3227833675725744,-0.04483982244247675,1.4340206860159515,-0.16518953549135806,0.0,0.0,SG-slack
5.85,1.3227510448795992,-0.04482506474028816,1.3227510448795992,-0.04482506474028816,1.4339883633229762,-0.16517477778916947,0.0,0.0,SG-slack
5.86,1.3227178326245506,-0.04481039616244065,1.3227178326245506,-0.04481039616244065,1.4339551510679276,-0.16516010921132196,0.0,0.0,SG-slack
5.87,1.3226837429700293,-0.044795818499369866,1.3226837429700293,-0.044795818499369866,1.4339210614134064,-0.16514553154825118,0.0,0.0,SG-slack
5.88,1.3226487906257016,-0.044781333493158715,1.3226487906257016,-0.044781333493158715,1.4338861090690787,-0.16513104654204003,0.0,0.0,SG-slack
5.89,1.322612992758393,-0.044766942833557755,1.322612992758393,-0.044766942833557755,1.43385031120177,-0.16511665588243907,0.0,0.0,SG-slack
5.9,1.3225763688973244,-0.04475264815424307,1.3225763688973244,-0.04475264815424307,1.4338136873407015,-0.16510236120312438,0.0,0.0,SG-slack
5.91,1.3225389408349733,-0.044738451029171455,1.3225389408349733,-0.044738451029171455,1.4337762592783503,-0.16508816407805277,0.0,0.0,SG-slack
5.92,1.3225007325240936,-0.04472435296931071,1.3225007325240936,-0.04472435296931071,1.4337380509674706,-0.16507406601819202,0.0,0.0,SG-slack
5.93,1.3224617699708825,-0.04471035541942506,1.3224617699708825,-0.04471035541942506,1.4336990884142595,-0.16506006846830637,0.0,0.0,SG-slack
5.94,1.3224220811249503,-0.044696459755238255,1.3224220811249503,-0.044696459755238255,1.4336593995683273,-0.16504617280411957,0.0,0.0,SG-slack
5.95,1.3223816957663848,-0.044682667280712324,1.3223816957663848,-0.044682667280712324,1.4336190142097618,-0.16503238032959364,0.0,0.0,SG-slack
5.96,1.3223406453901363,-0.044668979225589406,1.3223406453901363,-0.044668979225589406,1.4335779638335133,-0.16501869227447072,0.0,0.0,SG-slack
5.97,1.3222989630882145,-0.04465539674316954,1.3222989630882145,-0.04465539674316954,1.4335362815315915,-0.16500510979205085,0.0,0.0,SG-slack
5.98,1.3222566834301717,-0.044641920908372656,1.3222566834301717,-0.044641920908372656,1.4334940018735487,-0.16499163395725397,0.0,0.0,SG-slack
5.99,1.3222138423419043,-0.04462855271593286,1.3222138423419043,-0.04462855271593286,1.4334511607852813,-0.16497826576481417,0.0,0.0,SG-slack
6.0,1.3221704769834335,-0.044615293078904855,1.3221704769834335,-0.044615293078904855,1.4334077954268105,-0.16496500612778617,0.0,0.0,SG-slack
6.01,1.3221266256258304,-0.0446021428274011,1.3221266256258304,-0.0446021428274011,1.4333639440692074,-0.16495185587628242,0.0,0.0,SG-slack
6.02,1.3220823275277402,-0.044589102707477596,1.3220823275277402,-0.044589102707477596,1.4333196459711173,-0.1649388157563589,0.0,0.0,SG-slack
6.03,1.3220376228118753,-0.044576173380434125,1.3220376228118753,-0.044576173380434125,1.4332749412552523,-0.16492588642931544,0.0,0.0,SG-slack
6.04,1.3219925523415508,-0.044563355422127665,1.3219925523415508,-0.044563355422127665,1.4332298707849278,-0.16491306847100898,0.0,0.0,SG-slack
6.05,1.3219471575978972,-0.04455064932265709,1.3219471575978972,-0.04455064932265709,1.4331844760412742,-0.1649003623715384,0.0,0.0,SG-slack
6.06,1.3219014805579403,-0.04453805548623041,1.3219014805579403,-0.04453805548623041,1.4331387990013174,-0.16488776853511172,0.0,0.0,SG-slack
6.07,1.3218555635738216,-0.04452557423124642,1.3218555635738216,-0.04452557423124642,1.4330928820171986,-0.16487528728012774,0.0,0.0,SG-slack
6.08,1.3218094492534824,-0.044513205790590704,1.3218094492534824,-0.044513205790590704,1.4330467676968595,-0.16486291883947202,0.0,0.0,SG-slack
6.09,1.3217631803431313,-0.04450095031215193,1.3217631803431313,-0.04450095031215193,1.4330004987865084,-0.16485066336103324,0.0,0.0,SG-slack
6.1,1.3217167996117793,-0.04448880785958709,1.3217167996117793,-0.04448880785958709,1.4329541180551564,-0.1648385209084684,0.0,0.0,SG-slack
6.11,1.3216703497379771,-0.04447677841312231,1.3216703497379771,-0.04447677841312231,1.4329076681813542,-0.16482649146200362,0.0,0.0,SG-slack
6.12,1.3216238731991943,-0.04446486187081042,1.3216238731991943,-0.04446486187081042,1.4328611916425713,-0.16481457491969173,0.0,0.0,SG-slack
6.13,1.321577412163906,-0.044453058049710586,1.321577412163906,-0.044453058049710586,1.432814730607283,-0.1648027710985919,0.0,0.0,SG-slack
6.14,1.3215310083868068,-0.04444136668742779,1.3215310083868068,-0.04444136668742779,1.4327683268301838,-0.1647910797363091,0.0,0.0,SG-slack
6.15,1.3214847031072048,-0.04442978744377929,1.3214847031072048,-0.04442978744377929,1.4327220215505818,-0.1647795004926606,0.0,0.0,SG-slack
6.16,1.321438536950818,-0.044418319902543996,1.321438536950818,-0.044418319902543996,1.432675855394195,-0.1647680329514253,0.0,0.0,SG-slack
6.17,1.3213925498351926,-0.044406963573503766,1.3213925498351926,-0.044406963573503766,1.4326298682785696,-0.16475667662238508,0.0,0.0,SG-slack
6.18,1.3213467808790091,-0.044395717894493564,1.3213467808790091,-0.044395717894493564,1.4325840993223862,-0.16474543094337488,0.0,0.0,SG-slack
6.19,1.3213012683152843,-0.04438458223373856,1.3213012683152843,-0.04438458223373856,1.4325385867586613,-0.16473429528261987,0.0,0.0,SG-slack
6.2,1.3212560494087433,-0.044373555892203265,1.3212560494087433,-0.044373555892203265,1.4324933678521203,-0.16472326894108458,0.0,0.0,SG-slack
6.21,1.3212111603772774,-0.044362638106105884,1.3212111603772774,-0.044362638106105884,1.4324484788206544,-0.1647123511549872,0.0,0.0,SG-slack
6.22,1.3211666363178884,-0.044351828049564584,1.3211666363178884,-0.044351828049564584,1.4324039547612655,-0.1647015410984459,0.0,0.0,SG-slack
6.23,1.321122511137093,-0.04434112483730987,1.321122511137093,-0.04434112483730987,1.43235982958047,-0.16469083788619118,0.0,0.0,SG-slack
6.24,1.3210788174858037,-0.04433052752755923,1.3210788174858037,-0.04433052752755923,1.4323161359291807,-0.16468024057644054,0.0,0.0,SG-slack
6.25,1.3210355866989172,-0.04432003512482649,1.3210355866989172,-0.04432003512482649,1.4322729051422942,-0.1646697481737078,0.0,0.0,SG-slack
6.26,1.3209928487395497,-0.04430964658306605,1.3209928487395497,-0.04430964658306605,1.4322301671829267,-0.16465935963194736,0.0,0.0,SG-slack
6.27,1.320950632147956,-0.04429936080859556,1.320950632147956,-0.04429936080859556,1.432187950591333,-0.16464907385747687,0.0,0.0,SG-slack
6.28,1.3209089639953726,-0.04428917666327892,1.3209089639953726,-0.04428917666327892,1.4321462824387496,-0.16463888971216023,0.0,0.0,SG-slack
6.29,1.3208678698424594,-0.044279092967660166,1.3208678698424594,-0.044279092967660166,1.4321051882858364,-0.16462880601654148,0.0,0.0,SG-slack
6.3,1.3208273737027103,-0.044269108504186694,1.3208273737027103,-0.044269108504186694,1.4320646921460873,-0.164618821553068,0.0,0.0,SG-slack
6.31,1.3207874980106025,-0.044259222020458205,1.3207874980106025,-0.044259222020458205,1.4320248164539795,-0.16460893506933952,0.0,0.0,SG-slack
6.32,1.3207482635944878,-0.04424943223243666,1.3207482635944878,-0.04424943223243666,1.4319855820378649,-0.16459914528131797,0.0,0.0,SG-slack
6.33,1.320709689654313,-0.044239737827723474,1.320709689654313,-0.044239737827723474,1.43194700809769,-0.1645894508766048,0.0,0.0,SG-slack
6.34,1.320671793743916,-0.04423013746885454,1.320671793743916,-0.04423013746885454,1.431909112187293,-0.16457985051773585,0.0,0.0,SG-slack
6.35,1.3206345917581783,-0.044220629796540956,1.3206345917581783,-0.044220629796540956,1.4318719102015554,-0.16457034284542227,0.0,0.0,SG-slack
6.36,1.3205980979245766,-0.04421121343292109,1.3205980979245766,-0.04421121343292109,1.4318354163679536,-0.1645609264818024,0.0,0.0,SG-slack
6.37,1.3205623247993832,-0.044201886984789135,1.3205623247993832,-0.044201886984789135,1.4317996432427602,-0.16455160003367045,0.0,0.0,SG-slack
6.38,1.3205272832682566,-0.044192649046788296,1.3205272832682566,-0.044192649046788296,1.4317646017116337,-0.1645423620956696,0.0,0.0,SG-slack
6.39,1.3204929825511993,-0.04418349820456749,1.3204929825511993,-0.04418349820456749,1.4317303009945763,-0.1645332112534488,0.0,0.0,SG-slack
6.4,1.3204594302117012,-0.044174433037900585,1.3204594302117012,-0.044174433037900585,1.4316967486550782,-0.1645241460867819,0.0,0.0,SG-slack
6.41,1.3204266321700717,-0.04416545212375908,1.3204266321700717,-0.04416545212375908,1.4316639506134488,-0.1645151651726404,0.0,0.0,SG-slack
6.42,1.320394592720713,-0.04415655403927321,1.320394592720713,-0.04415655403927321,1.43163191116409,-0.16450626708815452,0.0,0.0,SG-slack
6.43,1.320363314553319,-0.04414773736469138,1.320363314553319,-0.04414773736469138,1.431600632996696,-0.1644974504135727,0.0,0.0,SG-slack
6.44,1.3203327987778415,-0.044139000686260615,1.3203327987778415,-0.044139000686260615,1.4315701172212185,-0.16448871373514193,0.0,0.0,SG-slack
6.45,1.3203030449528947,-0.04413034259898074,1.3203030449528947,-0.04413034259898074,1.4315403633962718,-0.16448005564786206,0.0,0.0,SG-slack
6.46,1.3202740511178659,-0.04412176170930432,1.3202740511178659,-0.04412176170930432,1.431511369561243,-0.16447147475818563,0.0,0.0,SG-slack
6.47,1.3202458138280848,-0.044113256637745846,1.3202458138280848,-0.044113256637745846,1.4314831322714618,-0.16446296968662716,0.0,0.0,SG-slack
6.48,1.320218328193255,-0.04410482602143995,1.320218328193255,-0.04410482602143995,1.431455646636632,-0.16445453907032126,0.0,0.0,SG-slack
6.49,1.3201915879187605,-0.04409646851647095,1.3201915879187605,-0.04409646851647095,1.4314289063621375,-0.16444618156535226,0.0,0.0,SG-slack
6.5,1.3201655853498866,-0.04408818280027885,1.3201655853498866,-0.04408818280027885,1.4314029037932636,-0.16443789584916016,0.0,0.0,SG-slack
6.51,1.3201403115185917,-0.044079967573801504,1.3201403115185917,-0.044079967573801504,1.4313776299619687,-0.16442968062268282,0.0,0.0,SG-slack
